caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,courtSize,9.000,6.992,11.008,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,medianIdeology,0.071,-0.107,0.250,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,ideologicalSpread,1.360,1.193,1.527,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,meanPartisanAttachment,0.640,0.554,0.725,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,meanRightsSensitivity,0.705,0.624,0.787,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,meanInstitutionalism,0.797,0.725,0.869,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,replacementPressure,0.000,0.000,0.036,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,1,estimatedReplacementEvents,0.000,0.000,0.644,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,courtSize,9.000,6.992,11.008,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,medianIdeology,0.073,-0.105,0.252,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,ideologicalSpread,1.406,1.242,1.569,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,meanPartisanAttachment,0.638,0.552,0.724,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,meanRightsSensitivity,0.705,0.623,0.786,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,meanInstitutionalism,0.796,0.724,0.868,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,replacementPressure,0.145,0.082,0.208,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,2,estimatedReplacementEvents,1.307,0.471,2.142,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,courtSize,9.000,6.992,11.008,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,medianIdeology,0.072,-0.107,0.250,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,ideologicalSpread,1.391,1.226,1.556,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,meanPartisanAttachment,0.639,0.553,0.724,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,meanRightsSensitivity,0.704,0.622,0.785,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,meanInstitutionalism,0.795,0.723,0.867,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,replacementPressure,0.145,0.082,0.208,120,conservative-bounded-normal-95
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,current-federal-court,Current-style federal supreme court,period,3,estimatedReplacementEvents,1.307,0.471,2.142,120,conservative-bounded-normal-95
